Date,Discharge (cfs),  flag,  stage_height,  flag,   ,
5/23/2017,133,  A,  ,  ,  , 
5/24/2017,129,  A,  ,  ,  , 
5/25/2017,125,  A,  ,  ,  , 
5/26/2017,121,  A,  ,  ,  , 
5/27/2017,116,  A,  ,  ,  , 
5/28/2017,109,  A,  ,  ,  , 
5/29/2017,105,  A,  ,  ,  , 
5/30/2017,102,  A,  ,  ,  , 
5/31/2017,98.8,  A,  ,  ,  , 
6/1/2017,96.1,  A,  ,  ,  , 
6/2/2017,93,  A,  ,  ,  , 
6/3/2017,85.7,  A,  ,  ,  , 
6/4/2017,83.3,  A,  ,  ,  , 
6/5/2017,80.6,  A,  ,  ,  , 
6/6/2017,80,  A,  ,  ,  , 
6/7/2017,76.4,  A,  ,  ,  , 
6/8/2017,74.7,  A,  ,  ,  , 
6/9/2017,74.6,  A,  ,  ,  , 
6/10/2017,70.6,  A,  ,  ,  , 
6/11/2017,68.8,  A,  ,  ,  , 
6/12/2017,69.5,  A,  ,  ,  , 
6/13/2017,69.3,  A,  ,  ,  , 
6/14/2017,67,  A,  ,  ,  , 
6/15/2017,64.6,  A,  ,  ,  , 
6/16/2017,63.1,  A,  ,  ,  , 
6/17/2017,62.2,  A,  ,  ,  , 
6/18/2017,60.6,  A,  ,  ,  , 
6/19/2017,57.3,  A,  ,  ,  , 
6/20/2017,55.2,  A,  ,  ,  , 
6/21/2017,55.4,  A,  ,  ,  , 
6/22/2017,54.4,  A,  ,  ,  , 
6/23/2017,53.8,  A,  ,  ,  , 
6/24/2017,53.4,  A,  ,  ,  , 
6/25/2017,52.8,  A,  ,  ,  , 
6/26/2017,52,  A,  ,  ,  , 
6/27/2017,51.8,  A,  ,  ,  , 
6/28/2017,52.7,  A,  ,  ,  , 
6/29/2017,51.1,  A,  ,  ,  , 
6/30/2017,49.8,  A,  ,  ,  , 
7/1/2017,47.9,  A,  ,  ,  , 
7/2/2017,46.2,  A,  ,  ,  , 
7/3/2017,47.5,  A,  ,  ,  , 
7/4/2017,46.8,  A,  ,  ,  , 
7/5/2017,45.4,  A,  ,  ,  , 
7/6/2017,44.1,  A,  ,  ,  , 
7/7/2017,43.3,  A,  ,  ,  , 
7/8/2017,43.1,  A,  ,  ,  , 
7/9/2017,43.7,  A,  ,  ,  , 
7/10/2017,44.5,  A,  ,  ,  , 
7/11/2017,43.7,  A,  ,  ,  , 
7/12/2017,43.6,  A,  ,  ,  , 
7/13/2017,45.8,  A,  ,  ,  , 
7/14/2017,44.3,  A,  ,  ,  , 
7/15/2017,41.9,  A,  ,  ,  , 
7/16/2017,42.8,  A,  ,  ,  , 
7/17/2017,43.6,  A,  ,  ,  , 
7/18/2017,80.8,  A,  ,  ,  , 
7/19/2017,66,  A,  ,  ,  , 
7/20/2017,56.8,  A,  ,  ,  , 
7/21/2017,52.3,  A,  ,  ,  , 
7/22/2017,58.5,  A,  ,  ,  , 
7/23/2017,54.9,  A,  ,  ,  , 
7/24/2017,56,  A,  ,  ,  , 
7/25/2017,169,  A,  ,  ,  , 
7/26/2017,77.7,  A,  ,  ,  , 
7/27/2017,62.1,  A,  ,  ,  , 
7/28/2017,57.5,  A,  ,  ,  , 
7/29/2017,61.5,  A,  ,  ,  , 
7/30/2017,57,  A,  ,  ,  , 
7/31/2017,58.2,  A,  ,  ,  , 
8/1/2017,60.2,  A,  ,  ,  , 
8/2/2017,57.4,  A,  ,  ,  , 
8/3/2017,72.2,  A,  ,  ,  , 
8/4/2017,88.7,  A,  ,  ,  , 
8/5/2017,66.9,  A,  ,  ,  , 
8/6/2017,65.2,  A,  ,  ,  , 
8/7/2017,64.5,  A,  ,  ,  , 
8/8/2017,59.9,  A,  ,  ,  , 
8/9/2017,57.3,  A,  ,  ,  , 
8/10/2017,52.5,  A,  ,  ,  , 
8/11/2017,49.7,  A,  ,  ,  , 
8/12/2017,54.2,  A,  ,  ,  , 
8/13/2017,52.5,  A,  ,  ,  , 
8/14/2017,50.7,  A,  ,  ,  , 
8/15/2017,48.2,  A,  ,  ,  , 
8/16/2017,48.4,  A,  ,  ,  , 
8/17/2017,47.4,  A,  ,  ,  , 
8/18/2017,47.1,  A,  ,  ,  , 
8/19/2017,46.6,  A,  ,  ,  , 
8/20/2017,45.6,  A,  ,  ,  , 
8/21/2017,46.1,  A,  ,  ,  , 
8/22/2017,53.8,  A,  ,  ,  , 
8/23/2017,50.7,  A,  ,  ,  , 
8/24/2017,47.6,  A,  ,  ,  , 
8/25/2017,49.3,  A,  ,  ,  , 
8/26/2017,48,  A,  ,  ,  , 
8/27/2017,46.6,  A,  ,  ,  , 
8/28/2017,46,  A,  ,  ,  , 
8/29/2017,44.5,  A,  ,  ,  , 
8/30/2017,45.1,  A,  ,  ,  , 
8/31/2017,43.2,  A,  ,  ,  , 
9/1/2017,43,  A,  ,  ,  , 
9/2/2017,43.3,  A,  ,  ,  , 
9/3/2017,41.9,  A,  ,  ,  , 
9/4/2017,41.6,  A,  ,  ,  , 
9/5/2017,43.7,  A,  ,  ,  , 
9/6/2017,42,  A,  ,  ,  , 
9/7/2017,41.6,  A,  ,  ,  , 
9/8/2017,44.3,  A,  ,  ,  , 
9/9/2017,55.7,  A,  ,  ,  , 
9/10/2017,55.6,  A,  ,  ,  , 
9/11/2017,51,  A,  ,  ,  , 
9/12/2017,50.3,  A,  ,  ,  , 
9/13/2017,49,  A,  ,  ,  , 
9/14/2017,86.7,  A,  ,  ,  , 
9/15/2017,80.5,  A,  ,  ,  , 
9/16/2017,61.3,  A,  ,  ,  , 
9/17/2017,58.2,  A,  ,  ,  , 
9/18/2017,54.4,  A,  ,  ,  , 
9/19/2017,50,  A,  ,  ,  , 
9/20/2017,49,  A,  ,  ,  , 
9/21/2017,49.6,  A,  ,  ,  , 
9/22/2017,51.5,  A,  ,  ,  , 
9/23/2017,49.8,  A,  ,  ,  , 
9/24/2017,50.4,  A,  ,  ,  , 
9/25/2017,50.2,  A,  ,  ,  , 
9/26/2017,50.3,  A,  ,  ,  , 
9/27/2017,50.4,  A,  ,  ,  , 
9/28/2017,54.4,  A,  ,  ,  , 
9/29/2017,53.7,  A,  ,  ,  , 
9/30/2017,51.6,  A,  ,  ,  , 
10/1/2017,51.4,  A,  ,  ,  , 
10/2/2017,50.8,  A,  ,  ,  , 
10/3/2017,49.1,  A,  ,  ,  , 
10/4/2017,50,  A,  ,  ,  , 
10/5/2017,48.7,  A,  ,  ,  , 
10/6/2017,47.2,  A,  ,  ,  , 
10/7/2017,47.5,  A,  ,  ,  , 
10/8/2017,48.2,  A,  ,  ,  , 
10/9/2017,48.2,  A,  ,  ,  , 
10/10/2017,46.3,  A,  ,  ,  , 
10/11/2017,46.1,  A,  ,  ,  , 
10/12/2017,45.3,  A,  ,  ,  , 
10/13/2017,43.4,  A,  ,  ,  , 
10/14/2017,45.3,  A,  ,  ,  , 
10/15/2017,43.4,  A,  ,  ,  , 
10/16/2017,44.3,  A,  ,  ,  , 
10/17/2017,44.2,  A,  ,  ,  , 
10/18/2017,43.6,  A,  ,  ,  , 
10/19/2017,44.3,  A,  ,  ,  , 
10/20/2017,43.7,  A,  ,  ,  , 
10/21/2017,44.8,  A,  ,  ,  , 
10/22/2017,45.1,  A,  ,  ,  , 
10/23/2017,43,  A,  ,  ,  , 
10/24/2017,42.1,  A,  ,  ,  , 
10/25/2017,42.5,  A,  ,  ,  , 
10/26/2017,41.7,  A,  ,  ,  , 
10/27/2017,43.1,  A,  ,  ,  , 
10/28/2017,56,  A,  ,  ,  , 
10/29/2017,61.2,  A,  ,  ,  , 
10/30/2017,64.4,  A,  ,  ,  , 
10/31/2017,63,  A,  ,  ,  , 
11/1/2017,63.8,  A,  ,  ,  , 
11/2/2017,65.9,  A,  ,  ,  , 
11/3/2017,66,  A,  ,  ,  , 
11/4/2017,66,  A,  ,  ,  , 
11/5/2017,67.8,  A,  ,  ,  , 
11/6/2017,67.6,  A,  ,  ,  , 
11/7/2017,67.5,  A,  ,  ,  , 
11/8/2017,66.9,  A,  ,  ,  , 
11/9/2017,67.5,  A,  ,  ,  , 
11/10/2017,67.5,  A,  ,  ,  , 
11/11/2017,67.6,  A,  ,  ,  , 
11/12/2017,67.4,  A,  ,  ,  , 
11/13/2017,67.3,  A,  ,  ,  , 
11/14/2017,66.5,  A,  ,  ,  , 
11/15/2017,67.8,  A,  ,  ,  , 
11/16/2017,68.5,  A,  ,  ,  , 
11/17/2017,69.9,  A,  ,  ,  , 
11/18/2017,69.5,  A,  ,  ,  , 
11/19/2017,67.6,  A,  ,  ,  , 
11/20/2017,67.9,  A,  ,  ,  , 
11/21/2017,69.9,  A,  ,  ,  , 
11/22/2017,69.2,  A,  ,  ,  , 
11/23/2017,68.1,  A,  ,  ,  , 
11/24/2017,68.6,  A,  ,  ,  , 
11/25/2017,67.6,  A,  ,  ,  , 
11/26/2017,67.7,  A,  ,  ,  , 
11/27/2017,67.9,  A,  ,  ,  , 
11/28/2017,69,  A,  ,  ,  , 
11/29/2017,69.2,  A,  ,  ,  , 
11/30/2017,68.4,  A,  ,  ,  , 
12/1/2017,69.1,  A,  ,  ,  , 
12/2/2017,68.1,  A,  ,  ,  , 
12/3/2017,69.4,  A,  ,  ,  , 
12/4/2017,67.4,  A,  ,  ,  , 
12/5/2017,60.8,  A,  ,  ,  , 
12/6/2017,62,  A,  ,  ,  , 
12/7/2017,65.7,  A,  ,  ,  , 
12/8/2017,66.9,  A,  ,  ,  , 
12/9/2017,63.9,  A,  ,  ,  , 
12/10/2017,62.4,  A,  ,  ,  , 
12/11/2017,60.1,  A,  ,  ,  , 
12/12/2017,60.3,  A,  ,  ,  , 
12/13/2017,64.1,  A,  ,  ,  , 
12/14/2017,67.9,  A,  ,  ,  , 
12/15/2017,66.6,  A,  ,  ,  , 
12/16/2017,64.6,  A,  ,  ,  , 
12/17/2017,70,  A,  ,  ,  , 
12/18/2017,66.1,  A,  ,  ,  , 
12/19/2017,64.6,  A,  ,  ,  , 
12/20/2017,62.3,  A,  ,  ,  , 
12/21/2017,66,  A,  ,  ,  , 
12/22/2017,61.3,  A,  ,  ,  , 
12/23/2017,62.5,  A,  ,  ,  , 
12/24/2017,69.9,  A,  ,  ,  , 
12/25/2017,72.7,  A,  ,  ,  , 
12/26/2017,71.8,  A,  ,  ,  , 
12/27/2017,67,  A,  ,  ,  , 
12/28/2017,67.1,  A,  ,  ,  , 
12/29/2017,65.3,  A,  ,  ,  , 
12/30/2017,67.6,  A,  ,  ,  , 
12/31/2017,68,  A,  ,  ,  , 
1/1/2018,66.4,  A,  ,  ,  , 
1/2/2018,67.8,  A,  ,  ,  , 
1/3/2018,67.3,  A,  ,  ,  , 
1/4/2018,64.5,  A,  ,  ,  , 
1/5/2018,68.9,  A,  ,  ,  , 
1/6/2018,70.9,  A,  ,  ,  , 
1/7/2018,71,  A,  ,  ,  , 
1/8/2018,69.8,  A,  ,  ,  , 
1/9/2018,90.7,  A,  ,  ,  , 
1/10/2018,103,  A,  ,  ,  , 
1/11/2018,62.2,  A,  ,  ,  , 
1/12/2018,60.4,  A,  ,  ,  , 
1/13/2018,71,  A,  ,  ,  , 
1/14/2018,73.3,  A,  ,  ,  , 
1/15/2018,74.4,  A,  ,  ,  , 
1/16/2018,73.5,  A,  ,  ,  , 
1/17/2018,73.2,  A,  ,  ,  , 
1/18/2018,73,  A,  ,  ,  , 
1/19/2018,73.3,  A,  ,  ,  , 
1/20/2018,82.3,  A,  ,  ,  , 
1/21/2018,71.4,  A,  ,  ,  , 
1/22/2018,61.1,  A,  ,  ,  , 
1/23/2018,65.1,  A,  ,  ,  , 
1/24/2018,64.5,  A,  ,  ,  , 
1/25/2018,46.2,  A,  ,  ,  , 
1/26/2018,50.6,  A,  ,  ,  , 
1/27/2018,44.9,  A,  ,  ,  , 
1/28/2018,50.3,  A,  ,  ,  , 
1/29/2018,54.6,  A,  ,  ,  , 
1/30/2018,54.9,  A,  ,  ,  , 
1/31/2018,53.7,  A,  ,  ,  , 
2/1/2018,54.1,  A,  ,  ,  , 
2/2/2018,52.4,  A,  ,  ,  , 
2/3/2018,52.3,  A,  ,  ,  , 
2/4/2018,52.8,  A,  ,  ,  , 
2/5/2018,52.1,  A,  ,  ,  , 
2/6/2018,52.8,  A,  ,  ,  , 
2/7/2018,49.5,  A,  ,  ,  , 
2/8/2018,51.3,  A,  ,  ,  , 
2/9/2018,51.7,  A,  ,  ,  , 
2/10/2018,51.7,  A,  ,  ,  , 
2/11/2018,45.6,  A,  ,  ,  , 
2/12/2018,54.7,  A,  ,  ,  , 
2/13/2018,56.6,  A,  ,  ,  , 
2/14/2018,56.1,  A,  ,  ,  , 
2/15/2018,60.6,  A,  ,  ,  , 
2/16/2018,50.5,  A,  ,  ,  , 
2/17/2018,49.3,  A,  ,  ,  , 
2/18/2018,54.5,  A,  ,  ,  , 
2/19/2018,57.1,  A,  ,  ,  , 
2/20/2018,44.7,  A,  ,  ,  , 
2/21/2018,42.8,  A,  ,  ,  , 
2/22/2018,47.4,  A,  ,  ,  , 
2/23/2018,53.7,  A,  ,  ,  , 
2/24/2018,45.7,  A,  ,  ,  , 
2/25/2018,49.5,  A,  ,  ,  , 
2/26/2018,49.7,  A,  ,  ,  , 
2/27/2018,52.4,  A,  ,  ,  , 
2/28/2018,53,  A,  ,  ,  , 
3/1/2018,55.4,  A,  ,  ,  , 
3/2/2018,54,  A,  ,  ,  , 
3/3/2018,53,  A,  ,  ,  , 
3/4/2018,57.8,  A,  ,  ,  , 
3/5/2018,48.1,  A,  ,  ,  , 
3/6/2018,51,  A,  ,  ,  , 
3/7/2018,54,  A,  ,  ,  , 
3/8/2018,50.8,  A,  ,  ,  , 
3/9/2018,51.5,  A,  ,  ,  , 
3/10/2018,53.3,  A,  ,  ,  , 
3/11/2018,58.8,  A,  ,  ,  , 
3/12/2018,56.6,  A,  ,  ,  , 
3/13/2018,58.1,  A,  ,  ,  , 
3/14/2018,78.1,  A,  ,  ,  , 
3/15/2018,128,  A,  ,  ,  , 
3/16/2018,78.7,  A,  ,  ,  , 
3/17/2018,73.1,  A,  ,  ,  , 
3/18/2018,78.3,  A,  ,  ,  , 
3/19/2018,66,  A,  ,  ,  , 
3/20/2018,65.3,  A,  ,  ,  , 
3/21/2018,66.2,  A,  ,  ,  , 
3/22/2018,124,  A,  ,  ,  , 
3/23/2018,420,  A,  ,  ,  , 
3/24/2018,139,  A,  ,  ,  , 
3/25/2018,90.7,  A,  ,  ,  , 
3/26/2018,75.9,  A,  ,  ,  , 
3/27/2018,67.9,  A,  ,  ,  , 
3/28/2018,66.4,  A,  ,  ,  , 
3/29/2018,65.5,  A,  ,  ,  , 
3/30/2018,64.6,  A,  ,  ,  , 
3/31/2018,67.1,  A,  ,  ,  , 
4/1/2018,65.8,  A,  ,  ,  , 
4/2/2018,67.2,  A,  ,  ,  , 
4/3/2018,64.7,  A,  ,  ,  , 
4/4/2018,62.5,  A,  ,  ,  , 
4/5/2018,59.7,  A,  ,  ,  , 
4/6/2018,61.5,  A,  ,  ,  , 
4/7/2018,84.9,  A,  ,  ,  , 
4/8/2018,113,  A,  ,  ,  , 
4/9/2018,72.6,  A,  ,  ,  , 
4/10/2018,63.9,  A,  ,  ,  , 
4/11/2018,61.9,  A,  ,  ,  , 
4/12/2018,61.6,  A,  ,  ,  , 
4/13/2018,57.7,  A,  ,  ,  , 
4/14/2018,53.5,  A,  ,  ,  , 
4/15/2018,53.4,  A,  ,  ,  , 
4/16/2018,53.5,  A,  ,  ,  , 
4/17/2018,51.4,  A,  ,  ,  , 
4/18/2018,52,  A,  ,  ,  , 
4/19/2018,49.9,  A,  ,  ,  , 
4/20/2018,53.5,  A,  ,  ,  , 
4/21/2018,54.6,  A,  ,  ,  , 
4/22/2018,56.1,  A,  ,  ,  , 
4/23/2018,55.2,  A,  ,  ,  , 
4/24/2018,52,  A,  ,  ,  , 
4/25/2018,49.5,  A,  ,  ,  , 
4/26/2018,48.7,  A,  ,  ,  , 
4/27/2018,47.7,  A,  ,  ,  , 
4/28/2018,44,  A,  ,  ,  , 
4/29/2018,41.4,  A,  ,  ,  , 
4/30/2018,40.9,  A,  ,  ,  , 
5/1/2018,44.1,  A,  ,  ,  , 
5/2/2018,50.5,  A,  ,  ,  , 
5/3/2018,52.1,  A,  ,  ,  , 
5/4/2018,48.3,  A,  ,  ,  , 
5/5/2018,44.5,  A,  ,  ,  , 
5/6/2018,41.5,  A,  ,  ,  , 
5/7/2018,40.5,  A,  ,  ,  , 
5/8/2018,39.2,  A,  ,  ,  , 
5/9/2018,38.3,  A,  ,  ,  , 
5/10/2018,37.6,  A,  ,  ,  , 
5/11/2018,36.6,  A,  ,  ,  , 
5/12/2018,36.5,  A,  ,  ,  , 
5/13/2018,37.1,  A,  ,  ,  , 
5/14/2018,38.1,  A,  ,  ,  , 
5/15/2018,37.3,  A,  ,  ,  , 
5/16/2018,36.3,  A,  ,  ,  , 
5/17/2018,35.5,  A,  ,  ,  , 
5/18/2018,35.3,  A,  ,  ,  , 
5/19/2018,36.1,  A,  ,  ,  , 
5/20/2018,37,  A,  ,  ,  , 
5/21/2018,37,  A,  ,  ,  , 
5/22/2018,38.2,  A,  ,  ,  , 
5/23/2018,37.9,  A,  ,  ,  , 
5/24/2018,36.1,  A,  ,  ,  , 
5/25/2018,35.9,  A,  ,  ,  , 
5/26/2018,35.5,  A,  ,  ,  , 
5/27/2018,34.9,  A,  ,  ,  , 
5/28/2018,35,  A,  ,  ,  , 
5/29/2018,36.3,  A,  ,  ,  , 
5/30/2018,35.8,  A,  ,  ,  , 
5/31/2018,33.7,  A,  ,  ,  , 
6/1/2018,32,  A,  ,  ,  , 
6/2/2018,31.4,  A,  ,  ,  , 
6/3/2018,30.7,  A,  ,  ,  , 
6/4/2018,29.9,  A,  ,  ,  , 
6/5/2018,30.3,  A,  ,  ,  , 
6/6/2018,30.1,  A,  ,  ,  , 
6/7/2018,29.4,  A,  ,  ,  , 
6/8/2018,29.5,  A,  ,  ,  , 
6/9/2018,29.4,  A,  ,  ,  , 
6/10/2018,29,  A,  ,  ,  , 
6/11/2018,29.1,  A,  ,  ,  , 
6/12/2018,29.4,  A,  ,  ,  , 
6/13/2018,29,  A,  ,  ,  , 
6/14/2018,28,  A,  ,  ,  , 
6/15/2018,27.6,  A,  ,  ,  , 
6/16/2018,28.6,  A,  ,  ,  , 
6/17/2018,29.4,  A,  ,  ,  , 
6/18/2018,28.6,  A,  ,  ,  , 
6/19/2018,29.6,  A,  ,  ,  , 
6/20/2018,29.5,  A,  ,  ,  , 
6/21/2018,29.5,  A,  ,  ,  , 
6/22/2018,30.1,  A,  ,  ,  , 
6/23/2018,29.3,  A,  ,  ,  , 
6/24/2018,29.4,  A,  ,  ,  , 
6/25/2018,29.2,  A,  ,  ,  , 
6/26/2018,29.1,  A,  ,  ,  , 
6/27/2018,27.9,  A,  ,  ,  , 
6/28/2018,26.7,  A,  ,  ,  , 
6/29/2018,26.5,  A,  ,  ,  , 
6/30/2018,26.5,  A,  ,  ,  , 
7/1/2018,26.5,  A,  ,  ,  , 
7/2/2018,26.7,  A,  ,  ,  , 
7/3/2018,26.5,  A,  ,  ,  , 
7/4/2018,26,  A,  ,  ,  , 
7/5/2018,26.2,  A,  ,  ,  , 
7/6/2018,27.2,  A,  ,  ,  , 
7/7/2018,27.9,  A,  ,  ,  , 
7/8/2018,29,  A,  ,  ,  , 
7/9/2018,29.7,  A,  ,  ,  , 
7/10/2018,29.7,  A,  ,  ,  , 
7/11/2018,288,  A,  ,  ,  , 
7/12/2018,76.5,  A,  ,  ,  , 
7/13/2018,45.9,  A,  ,  ,  , 
7/14/2018,76.6,  A,  ,  ,  , 
7/15/2018,67.1,  A,  ,  ,  , 
7/16/2018,47.9,  A,  ,  ,  , 
7/17/2018,50.6,  A,  ,  ,  , 
7/18/2018,47.4,  A,  ,  ,  , 
7/19/2018,42.6,  A,  ,  ,  , 
7/20/2018,47.2,  A,  ,  ,  , 
7/21/2018,39.4,  A,  ,  ,  , 
7/22/2018,37.2,  A,  ,  ,  , 
7/23/2018,36.9,  A,  ,  ,  , 
7/24/2018,35,  A,  ,  ,  , 
7/25/2018,34.6,  A,  ,  ,  , 
7/26/2018,34.2,  A,  ,  ,  , 
7/27/2018,33.7,  A,  ,  ,  , 
7/28/2018,33.9,  A,  ,  ,  , 
7/29/2018,33.8,  A,  ,  ,  , 
7/30/2018,49.4,  A,  ,  ,  , 
7/31/2018,39.4,  A,  ,  ,  , 
8/1/2018,35.7,  A,  ,  ,  , 
8/2/2018,35.3,  A,  ,  ,  , 
8/3/2018,49.4,  A,  ,  ,  , 
8/4/2018,40.3,  A,  ,  ,  , 
8/5/2018,37.1,  A,  ,  ,  , 
8/6/2018,35,  A,  ,  ,  , 
8/7/2018,33.5,  A,  ,  ,  , 
8/8/2018,33.3,  A,  ,  ,  , 
8/9/2018,32.1,  A,  ,  ,  , 
8/10/2018,31.4,  A,  ,  ,  , 
8/11/2018,32,  A,  ,  ,  , 
8/12/2018,33.3,  A,  ,  ,  , 
8/13/2018,31.9,  A,  ,  ,  , 
8/14/2018,30.9,  A,  ,  ,  , 
8/15/2018,30.5,  A,  ,  ,  , 
8/16/2018,43.6,  A,  ,  ,  , 
8/17/2018,38.9,  A,  ,  ,  , 
8/18/2018,36.6,  A,  ,  ,  , 
8/19/2018,34.7,  A,  ,  ,  , 
8/20/2018,32.4,  A,  ,  ,  , 
8/21/2018,48.9,  A,  ,  ,  , 
8/22/2018,217,  A,  ,  ,  , 
8/23/2018,63.6,  A,  ,  ,  , 
8/24/2018,45,  A,  ,  ,  , 
8/25/2018,37.2,  A,  ,  ,  , 
8/26/2018,37.6,  A,  ,  ,  , 
8/27/2018,36.8,  A,  ,  ,  , 
8/28/2018,34,  A,  ,  ,  , 
8/29/2018,34.5,  A,  ,  ,  , 
8/30/2018,33.4,  A,  ,  ,  , 
8/31/2018,33.7,  A,  ,  ,  , 
9/1/2018,34.9,  A,  ,  ,  , 
9/2/2018,33.6,  A,  ,  ,  , 
9/3/2018,35.1,  A,  ,  ,  , 
9/4/2018,34.1,  A,  ,  ,  , 
9/5/2018,35.8,  A,  ,  ,  , 
9/6/2018,38.4,  A,  ,  ,  , 
9/7/2018,35.5,  A,  ,  ,  , 
9/8/2018,35,  A,  ,  ,  , 
9/9/2018,35.3,  A,  ,  ,  , 
9/10/2018,33.2,  A,  ,  ,  , 
9/11/2018,31.8,  A,  ,  ,  , 
9/12/2018,43.8,  A,  ,  ,  , 
9/13/2018,49.9,  A,  ,  ,  , 
9/14/2018,50.9,  A,  ,  ,  , 
9/15/2018,60.7,  A,  ,  ,  , 
9/16/2018,65.3,  A,  ,  ,  , 
9/17/2018,67.2,  A,  ,  ,  , 
9/18/2018,67.3,  A,  ,  ,  , 
9/19/2018,66.9,  A,  ,  ,  , 
9/20/2018,66,  A,  ,  ,  , 
9/21/2018,66.5,  A,  ,  ,  , 
9/22/2018,66.8,  A,  ,  ,  , 
9/23/2018,64.9,  A,  ,  ,  , 
9/24/2018,62.8,  A,  ,  ,  , 
9/25/2018,58.7,  A,  ,  ,  , 
9/26/2018,58.3,  A,  ,  ,  , 
9/27/2018,67.1,  A,  ,  ,  , 
9/28/2018,68,  A,  ,  ,  , 
9/29/2018,65.5,  A,  ,  ,  , 
9/30/2018,64.4,  A,  ,  ,  , 
10/1/2018,63.3,  A,  ,  ,  , 
10/2/2018,66.9,  A,  ,  ,  , 
10/3/2018,68.6,  A,  ,  ,  , 
10/4/2018,107,  A,  ,  ,  , 
10/5/2018,57.7,  A,  ,  ,  , 
10/6/2018,63,  A,  ,  ,  , 
10/7/2018,67.1,  A,  ,  ,  , 
10/8/2018,48.6,  A,  ,  ,  , 
10/9/2018,45.1,  A,  ,  ,  , 
10/10/2018,42.9,  A,  ,  ,  , 
10/11/2018,65.3,  A,  ,  ,  , 
10/12/2018,41.5,  A,  ,  ,  , 
10/13/2018,40.3,  A,  ,  ,  , 
10/14/2018,37.4,  A,  ,  ,  , 
10/15/2018,37.5,  A,  ,  ,  , 
10/16/2018,38.6,  A,  ,  ,  , 
10/17/2018,38.5,  A,  ,  ,  , 
10/18/2018,39,  A,  ,  ,  , 
10/19/2018,38.7,  A,  ,  ,  , 
10/20/2018,38.4,  A,  ,  ,  , 
10/21/2018,42.8,  A,  ,  ,  , 
10/22/2018,48.4,  A,  ,  ,  , 
10/23/2018,47.3,  A,  ,  ,  , 
10/24/2018,41.2,  A,  ,  ,  , 
10/25/2018,39.7,  A,  ,  ,  , 
10/26/2018,39.8,  A,  ,  ,  , 
10/27/2018,40.3,  A,  ,  ,  , 
10/28/2018,39.3,  A,  ,  ,  , 
10/29/2018,40.7,  A,  ,  ,  , 
10/30/2018,41.6,  A,  ,  ,  , 
10/31/2018,41.4,  A,  ,  ,  , 
11/1/2018,41.7,  A,  ,  ,  , 
11/2/2018,41.6,  A,  ,  ,  , 
11/3/2018,41.4,  A,  ,  ,  , 
11/4/2018,40.9,  A,  ,  ,  , 
11/5/2018,41.5,  A,  ,  ,  , 
11/6/2018,41.3,  A,  ,  ,  , 
11/7/2018,40.9,  A,  ,  ,  , 
11/8/2018,41.6,  A,  ,  ,  , 
11/9/2018,39.2,  A,  ,  ,  , 
11/10/2018,40.6,  A,  ,  ,  , 
11/11/2018,41.2,  A,  ,  ,  , 
11/12/2018,37.9,  A,  ,  ,  , 
11/13/2018,38.9,  A,  ,  ,  , 
11/14/2018,42,  A,  ,  ,  , 
11/15/2018,42.9,  A,  ,  ,  , 
11/16/2018,43.5,  A,  ,  ,  , 
11/17/2018,42.5,  A,  ,  ,  , 
11/18/2018,41.8,  A,  ,  ,  , 
11/19/2018,38.2,  A,  ,  ,  , 
11/20/2018,39,  A,  ,  ,  , 
11/21/2018,40.2,  A,  ,  ,  , 
11/22/2018,45,  A,  ,  ,  , 
11/23/2018,44.2,  A,  ,  ,  , 
11/24/2018,42.6,  A,  ,  ,  , 
11/25/2018,40.4,  A,  ,  ,  , 
11/26/2018,38.8,  A,  ,  ,  , 
11/27/2018,40.5,  A,  ,  ,  , 
11/28/2018,44.5,  A,  ,  ,  , 
11/29/2018,66.4,  A,  ,  ,  , 
11/30/2018,75.8,  A,  ,  ,  , 
12/1/2018,52.4,  A,  ,  ,  , 
12/2/2018,48.3,  A,  ,  ,  , 
12/3/2018,37,  A,  ,  ,  , 
12/4/2018,35.7,  A,  ,  ,  , 
12/5/2018,41.8,  A,  ,  ,  , 
12/6/2018,47.3,  A,  ,  ,  , 
12/7/2018,47.9,  A,  ,  ,  , 
12/8/2018,45.7,  A,  ,  ,  , 
12/9/2018,42.6,  A,  ,  ,  , 
12/10/2018,43.7,  A,  ,  ,  , 
12/11/2018,45.2,  A,  ,  ,  , 
12/12/2018,43.3,  A,  ,  ,  , 
12/13/2018,39.2,  A,  ,  ,  , 
12/14/2018,39.6,  A,  ,  ,  , 
12/15/2018,45.3,  A,  ,  ,  , 
12/16/2018,42.8,  A,  ,  ,  , 
12/17/2018,45.2,  A,  ,  ,  , 
12/18/2018,43.3,  A,  ,  ,  , 
12/19/2018,42.1,  A,  ,  ,  , 
12/20/2018,43.2,  A,  ,  ,  , 
12/21/2018,44.5,  A,  ,  ,  , 
12/22/2018,42.6,  A,  ,  ,  , 
12/23/2018,42.8,  A,  ,  ,  , 
12/24/2018,43.4,  A,  ,  ,  , 
12/25/2018,47.3,  A,  ,  ,  , 
12/26/2018,45.4,  A,  ,  ,  , 
12/27/2018,39.3,  A,  ,  ,  , 
12/28/2018,40.3,  A,  ,  ,  , 
12/29/2018,34.2,  A,  ,  ,  , 
12/30/2018,34.4,  A,  ,  ,  , 
12/31/2018,43.2,  A,  ,  ,  , 
